数据由邢不行整理，对数据字段有疑问的，可以直接微信私信邢不行，微信号：xbx6660
股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额,流通市值,总市值,净利润TTM,现金流TTM,净资产,总资产,总负债,净利润(当季),中户资金买入额,中户资金卖出额,大户资金买入额,大户资金卖出额,散户资金买入额,散户资金卖出额,机构资金买入额,机构资金卖出额,沪深300成分股,上证50成分股,中证500成分股,创业板指成分股,中证1000成分股,中证2000成分股,新版申万一级行业名称,新版申万二级行业名称,新版申万三级行业名称,09:35收盘价,09:45收盘价,09:55收盘价
bj920007,酉立智能,2026-05-22,50.42,50.42,48.61,48.8,49.3,266440.0,13128438.72,519371080.0,2173183560.0,73327768.32,168671705.82,650181192.04,1101074162.49,450892970.45,14436892.51,,,,,,,,,,,,,,,电力设备,光伏设备,光伏辅材,,,
bj920006,晟楠科技,2026-05-22,18.1,18.38,17.89,18.13,18.02,840007.0,15179953.15,866561640.56,1636906936.0,2377070.33,35104173.1,314270744.94,502018259.93,187747514.99,-4956983.08,,,,,,,,,,,,,,,国防军工,航空装备Ⅱ,航空装备Ⅲ,,,
bj920003,中诚咨询,2026-05-22,29.65,30.06,29.53,30.0,29.65,235160.0,7006966.74,399437580.0,1941428580.0,,,654876831.74,869469534.11,214592702.37,42011322.96,,,,,,,,,,,,,,,建筑装饰,工程咨询服务Ⅱ,工程咨询服务Ⅲ,,,
bj920005,鼎佳精密,2026-05-22,34.86,34.86,33.85,34.1,34.12,383161.0,13043426.29,733150000.0,2830300000.0,52600082.5,60096896.25,655526811.6200001,841992440.32,186465628.7,13043925.69,,,,,,,,,,,,,,,电子,消费电子,消费电子零部件及组装,,,
bj920002,万达轴承,2026-05-22,93.79,95.15,91.19,92.2,94.1,1225162.0,113663414.69,2937041049.8,4195373649.6,59452835.26,31220716.20000001,743931365.26,808067722.97,64136357.71,15307504.15,,,,,,,,,,,,,,,机械设备,通用设备,金属制品,,,
bj920000,安徽凤凰,2026-05-22,15.23,15.66,15.09,15.2,15.21,454225.0,6912349.62,875427660.0,1393536000.0,67521872.31,87475483.18,676739543.4100001,816615351.85,139875808.44,13162057.79,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920001,纬达光电,2026-05-22,17.65,18.81,16.42,17.34,19.73,19009667.0,328345973.73,1537902286.8,2664398577.36,-31229661.14,-2898199.5999999987,709099369.97,793847309.2,84747939.23,-5522986.83,,,,,,,,,,,,,,Y,电子,光学光电子,面板,,,
bj920009,丹娜生物,2026-05-22,42.54,42.55,41.5,41.79,42.18,237601.0,9957517.95,421243200.0,3240647340.0,89409640.74,82496850.3,696150991.63,747554811.06,51403819.43,18321517.76,,,,,,,,,,,,,,,医药生物,医疗器械,体外诊断,,,
bj920008,成电光信,2026-05-22,25.71,25.78,24.65,25.15,25.77,1103228.0,27693855.27,855621133.15,1603312500.0,20030567.43,14097707.459999993,325593507.22,465477601.97,139884094.75,-41376.14,,,,,,,,,,,,,,,国防军工,军工电子Ⅱ,军工电子Ⅲ,,,
bj920010,凯添燃气,2026-05-22,11.72,11.99,11.5,11.93,11.7,8864588.0,104117352.1,2069829386.29,2797585000.0,27569364.03,16333911.469999995,705888351.27,1084150267.33,378261916.06,9360266.24,,,,,,,,,,,,,,,公用事业,燃气Ⅱ,燃气Ⅲ,,,
bj920018,宏远股份,2026-05-22,26.77,26.78,26.05,26.32,26.51,1210206.0,31778408.15,1163970416.0,3351314124.48,,,938817939.7300003,2312580996.28,1373763056.55,28451701.04,,,,,,,,,,,,,,,电力设备,电网设备,线缆部件及其他,,,
bj920012,创达新材,2026-05-22,64.1,67.88,64.1,67.27,64.1,2264734.0,148814594.66,1298143497.7,3317580152.6,66292972.44,16700688.21,613291432.97,726950374.62,113658941.65,16128247.47,,,,,,,,,,,,,,,电子,半导体,半导体材料,,,
bj920015,锦华新材,2026-05-22,47.26,49.31,47.26,47.83,47.42,2915494.0,140234480.52,1913795005.2,6484153682.61,173438146.61,250741069.20000002,1706838183.3799999,2168462965.33,461624781.95,29127331.54,,,,,,,,,,,,,,,基础化工,化学制品,有机硅,,,
bj920011,晨光电机,2026-05-22,28.51,28.78,27.1,27.85,28.21,4954185.0,137973431.71,518010027.85,2302266675.95,90439765.66999999,116463898.36,849024625.8199999,1279187252.24,430162626.42,15890732.17,,,,,,,,,,,,,,,电力设备,电机Ⅱ,电机Ⅲ,,,
bj920016,中草香料,2026-05-22,15.57,15.8,15.46,15.64,15.56,419008.0,6550171.78,535470089.52,1203997369.56,21608014.189999998,20489441.630000003,390327678.09000003,645420812.44,255093134.35,6286414.59,,,,,,,,,,,,,,,基础化工,化学制品,食品及饲料添加剂,,,
bj920014,特瑞斯,2026-05-22,10.88,11.0,10.71,10.8,10.83,1616431.0,17459472.02,724110818.4,1316052824.4,9384657.610000001,81596635.72,786532122.9000001,1114098471.48,327566348.58,3904081.06,,,,,,,,,,,,,,,公用事业,燃气Ⅱ,燃气Ⅲ,,,
bj920017,星昊医药,2026-05-22,17.0,17.0,16.68,16.94,16.96,880834.0,14775459.57,2092253979.2,2114658823.2,109802644.27000001,220329785.26999998,1685299665.9299998,2031173993.8,345874327.87,31788942.07,,,,,,,,,,,,,,,医药生物,化学制药,化学制剂,,,
bj920020,泰凯英,2026-05-22,15.27,15.38,15.14,15.33,15.28,664794.0,10135543.87,852361812.33,3448406850.0,181402446.92000002,103417369.11000001,1195705227.61,2280263492.72,1084558265.11,40977776.15,,,,,,,,,,,,,,,汽车,汽车零部件,轮胎轮毂,,,
bj920019,铜冠矿建,2026-05-22,16.81,17.21,16.3,17.05,16.63,2381040.0,39915315.09,2856483105.3,3585047235.0,35919658.36,-14286120.590000004,935142627.21,2010440990.55,1075298363.34,16708452.01,,,,,,,,,,,,,,,建筑装饰,专业工程,其他专业工程,,,
bj920022,世昌股份,2026-05-22,24.8,25.23,24.32,24.53,24.69,385329.0,9489753.31,407565950.0,1479674130.0,67177266.25999999,11734960.170000006,447640256.99,687753049.72,240112792.73,16489730.0,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920021,流金科技,2026-05-22,9.83,9.98,9.48,9.95,9.8,16679874.0,162153922.44,2463168996.35,3074549830.85,10896649.699999997,60269279.519999996,641469682.1,951890268.62,310420586.52,5298406.49,,,,,,,,,,,,,,,传媒,电视广播Ⅱ,电视广播Ⅲ,,,
bj920026,卓兆点胶,2026-05-22,33.34,34.8,32.68,34.59,33.34,1563154.0,53128177.13,2140185513.45,2839051939.14,64120817.85999999,67075986.05999998,692381521.78,859681995.6,167300473.82,6715074.84,,,,,,,,,,,,,,,机械设备,专用设备,其他专用设备,,,
bj920027,交大铁发,2026-05-22,17.42,17.6,17.12,17.37,17.54,1274083.0,22070763.03,733074795.0,1375764795.0,51335766.28,74977891.94000001,473588072.12,901039742.48,427451670.36,6094361.35,,,,,,,,,,,,,,,机械设备,轨交设备Ⅱ,轨交设备Ⅲ,,,
bj920023,*ST田野,2026-05-22,2.37,2.4,2.31,2.4,2.35,6151671.0,14467094.73,645140472.0,785529600.0,8544001.41,77227650.84000002,1206408011.53,1679065374.59,472657363.06,654063.43,,,,,,,,,,,,,,,农林牧渔,农产品加工,果蔬加工,,,
bj920028,新恒泰,2026-05-22,21.96,23.1,21.22,22.05,21.96,5507839.0,119825826.84,1432359180.0,3624138000.0,112865162.57999998,75988126.38,1133559886.79,1528439078.04,394879191.25,22089547.1,,,,,,,,,,,,,,,基础化工,塑料,其他塑料制品,,,
bj920029,开发科技,2026-05-22,64.3,64.98,63.55,64.76,64.05,487523.0,31308852.04,8751936254.92,8994300554.92,557185114.84,603835883.47,3783095427.3500004,5058875785.26,1275780357.91,53436495.12,,,,,,,,,,,,,,,电力设备,电网设备,电工仪器仪表,,,
bj920035,精创电气,2026-05-22,30.53,30.53,29.18,29.21,29.89,614501.0,18128557.68,456166728.0,2027758200.0,61658760.05,53198435.50000001,592927033.1800001,781302840.22,188375807.04,11160247.28,,,,,,,,,,,,,,,机械设备,通用设备,仪器仪表,,,
bj920033,康普化学,2026-05-22,16.11,16.33,15.89,16.17,16.11,762622.0,12291573.4,1338244690.86,1926416992.5,37857521.5,206650292.32,775814509.88,894162423.87,118347913.99,25988919.27,,,,,,,,,,,,,,,基础化工,化学制品,其他化学制品,,,
bj920037,广信科技,2026-05-22,49.04,49.49,48.29,48.98,49.3,1289245.0,62954641.31,2027283718.38,6271794517.58,210211248.63000003,172760319.38,914234118.68,1119205482.77,204971364.09,56534713.52,,,,,,,,,,,,,,,电力设备,电网设备,线缆部件及其他,,,
bj920036,觅睿科技,2026-05-22,44.57,45.68,43.5,45.0,44.21,1067748.0,47718097.06,587757465.0,2448982215.0,,,593361548.49,752250486.36,158888937.87,3744543.47,,,,,,,,,,,,,,,计算机,计算机设备,安防设备,,,
bj920030,德众汽车,2026-05-22,5.31,5.37,5.21,5.32,5.3,1065736.0,5648583.1,598361898.12,951427102.92,-33126596.599999994,108720159.38,435960484.17999995,1298323710.53,862363226.35,1783901.82,,,,,,,,,,,,,,,汽车,汽车服务,汽车经销商,,,
bj920045,蘅东光,2026-05-22,479.76,512.79,470.0,501.37,464.0,1259729.0,619774846.23,10091342222.95,34129032020.76,329927464.87,180654057.38,1169391384.2199998,2407280278.16,1237888893.94,83213775.94,,,,,,,,,,,,,,,通信,通信设备,通信网络设备及器件,,,
bj920056,能之光,2026-05-22,22.11,22.12,21.61,21.82,21.8,708831.0,15435250.85,673013483.42,1782512894.0,57952289.25000001,65982441.980000004,550901692.89,614090387.85,63188694.96,14815522.69,,,,,,,,,,,,,,,基础化工,塑料,其他塑料制品,,,
bj920050,爱舍伦,2026-05-22,31.9,32.12,31.31,32.12,31.54,273795.0,8688284.17,581457150.12,2173860208.08,92874612.33,143072382.63,1113177389.25,1641711957.08,528534567.83,21379798.94,,,,,,,,,,,,,,,医药生物,医疗器械,医疗耗材,,,
bj920039,国义招标,2026-05-22,8.95,8.99,8.66,8.7,8.86,1150016.0,10095880.57,1338233130.0,1338234000.0,28071277.13,2581627.7800000086,546312940.38,783845103.85,237532163.47,7497559.19,,,,,,,,,,,,,,,社会服务,专业服务,其他专业服务,,,
bj920055,隆源股份,2026-05-22,34.4,34.42,33.38,33.72,33.72,1165079.0,39411442.25,515916000.0,2292960000.0,149828181.93,249295266.73000002,1226187925.87,1930873817.36,704685891.49,35132467.24,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920046,亿能电力,2026-05-22,27.65,29.55,27.46,28.66,27.63,5518943.0,156917516.12,1602868880.42,2898959000.0,15350539.669999998,-50227467.349999994,258338681.39,464722266.59,206383585.2,6498281.27,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj920047,诺思兰德,2026-05-22,30.94,31.3,30.21,30.32,31.25,3520519.0,107798505.11,5460826866.64,8315926251.68,-58907254.25999999,-41961448.75,314397411.09000003,482024049.79,167626638.7,-11992317.68,,,,,,,,,,,,,,,医药生物,生物制品,其他生物制品,,,
bj920060,万源通,2026-05-22,30.76,32.5,30.75,32.09,30.84,4796959.0,152691909.57,3042910888.48,4879113235.67,114741254.63,93987487.69,1090982439.21,1910089363.01,819106923.8,18446496.43,,,,,,,,,,,,,,,电子,元件,印制电路板,,,
bj920061,西磁科技,2026-05-22,24.22,24.8,23.91,24.16,24.3,993664.0,24124589.79,951043904.0,1710286400.0,4536704.2700000005,12625063.810000002,281069654.54,313182082.98,32112428.44,1170542.57,,,,,,,,,,,,,,,机械设备,专用设备,其他专用设备,,,
bj920057,百甲科技,2026-05-22,5.79,5.83,5.68,5.73,5.73,986573.0,5673608.76,659354990.67,1038638691.81,12232078.55,-232531327.63,718358278.24,1874792617.76,1156434339.52,1819081.01,,,,,,,,,,,,,,,建筑装饰,专业工程,钢结构,,,
bj920066,科拜尔,2026-05-22,21.21,22.69,20.94,22.48,21.2,1283201.0,28148905.01,446752368.48,1412942768.48,24805435.47,2502664.299999997,407576750.96,446575593.56,38998842.6,5794182.0,,,,,,,,,,,,,,,基础化工,塑料,改性塑料,,,
bj920068,天工股份,2026-05-22,19.12,19.62,19.02,19.05,19.2,1458393.0,28061773.3,3308652367.95,12489180285.75,,,1359789235.03,1582846315.22,223057080.19,-866330.29,,,,,,,,,,,,,,,有色金属,小金属,其他小金属,,,
bj920062,科润智控,2026-05-22,10.2,10.37,10.13,10.27,10.21,2956524.0,30331996.06,1364513074.6,1938013464.79,9582360.84,235855065.15999997,778758900.9399998,2048789527.85,1270030626.91,5761097.42,,,,,,,,,,,,,,,电力设备,电网设备,输变电设备,,,
bj920076,国亮新材,2026-05-22,20.7,21.0,20.41,20.92,20.62,759384.0,15752723.02,550374343.0,1749633551.72,81287892.63,32688197.190000013,997916095.1500001,1944347894.69,946431799.54,22781863.05,,,,,,,,,,,,,,,建筑材料,装修建材,耐火材料,,,
bj920069,普昂医疗,2026-05-22,38.3,38.7,37.67,38.48,38.41,928249.0,35471178.1,568647242.8,2036130720.0,97297889.58,120562756.13,791540517.73,918487997.83,126947480.1,23664220.49,,,,,,,,,,,,,,,医药生物,医疗器械,医疗耗材,,,
bj920078,族兴新材,2026-05-22,29.0,35.0,28.71,33.77,28.6,8388107.0,264955041.69,699039000.0,4052400000.0,80548456.11999999,-10692099.649999999,989430576.44,1193084801.17,203654224.73,9495482.89,,,,,,,,,,,,,,,有色金属,金属新材料,其他金属新材料,,,
bj920077,吉林碳谷,2026-05-22,16.63,17.03,16.39,16.89,16.56,5386444.0,90393870.21,5123640108.3,9925945889.13,195764853.57999998,-185290683.9900001,2684802901.57,6722478076.42,4037675174.85,41053793.19,,,,,,,,,,,,,,Y,基础化工,化学纤维,其他化学纤维,,,
bj920075,柏星龙,2026-05-22,20.69,20.83,20.04,20.58,20.6,1065647.0,21707885.41,717807021.12,1333892700.0,28639003.800000004,55818633.89999999,416458351.12,649448262.58,232989911.46,8500639.11,,,,,,,,,,,,,,,轻工制造,包装印刷,纸包装,,,
bj920082,方正阀门,2026-05-22,14.58,14.62,14.01,14.12,14.5,1073492.0,15205373.33,558686223.56,2052412600.0,37389314.24,49997595.46,540744018.2400001,1125519111.66,584775093.42,11478134.85,,,,,,,,,,,,,,,机械设备,通用设备,金属制品,,,
bj920080,奥美森,2026-05-22,24.29,24.7,24.17,24.47,24.4,387817.0,9455721.02,562215403.47,2031010000.0,81034148.37,103969309.55999999,595137672.8,1043895657.62,448757984.82,22555111.02,,,,,,,,,,,,,,,机械设备,专用设备,其他专用设备,,,
bj920086,科马材料,2026-05-22,29.58,29.58,28.91,29.32,29.2,984175.0,28725213.92,784148740.0,2453497600.0,90261222.64,67877577.4,879154084.48,951376845.92,72222761.44,24522501.06,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920087,秋乐种业,2026-05-22,12.08,12.12,11.82,11.97,12.0,2119508.0,25352958.12,1963632116.25,1977444000.0,9054290.139999999,-12968278.66,540698220.88,730015499.23,189317278.35,-7951911.83,,,,,,,,,,,,,,,农林牧渔,种植业,种子,,,
bj920088,科力股份,2026-05-22,40.19,40.49,39.26,40.12,40.6,3165863.0,126176163.19,1306557147.6,3533428580.0,52708366.05,82298817.57,720753004.1700001,944309374.44,223556370.27,5182634.14,,,,,,,,,,,,,,,石油石化,油服工程,油田服务,,,
bj920090,*ST同辉,2026-05-22,4.42,4.42,4.25,4.3,4.34,2626024.0,11273981.9,640411009.9,857134247.8,-60823369.85,-13797065.02000001,38390412.27000001,184020105.46,145629693.19,-6174721.08,,,,,,,,,,,,,,,计算机,计算机设备,其他计算机设备,,,
bj920089,禾昌聚合,2026-05-22,15.93,16.52,15.77,16.37,15.93,1655284.0,26779963.33,1404820213.87,2466435160.0,164070457.23000002,-84232472.13000001,1308242627.9299998,2031212703.06,722970075.13,32338855.25,,,,,,,,,,,,,,,基础化工,塑料,改性塑料,,,
bj920091,大鹏工业,2026-05-22,47.04,47.94,46.11,46.8,47.02,703424.0,32914248.61,678609360.0,2876571360.0,33989050.99999999,47330756.7,473254469.1999999,548668409.92,75413940.72,-4772243.6,,,,,,,,,,,,,,,机械设备,专用设备,其他专用设备,,,
bj920092,汉鑫科技,2026-05-22,36.0,36.0,33.7,33.8,34.61,3838749.0,133551262.51,1113824480.6,2098293860.0,-33382362.95,28632215.46,350951417.36,618659041.27,267707623.91,-2627762.22,,,,,,,,,,,,,,,计算机,IT服务Ⅱ,IT服务Ⅲ,,,
bj920096,嘉晨智能,2026-05-22,86.94,87.07,74.92,77.0,86.64,6790124.0,533876248.72,1247400000.0,5313000000.0,,,,,,,,,,,,,,,,,,,,,机械设备,自动化设备,其他自动化设备,,,
bj920101,志高机械,2026-05-22,32.36,32.68,31.66,31.8,32.24,548348.0,17509908.98,884629540.2,2834911933.2,106181366.62,55201992.19,1073505380.36,1389715595.71,316210215.35,22489627.6,,,,,,,,,,,,,,,机械设备,工程机械,工程机械整机,,,
bj920098,科隆新材,2026-05-22,23.49,23.49,22.75,23.11,23.06,671650.0,15455914.58,1279731595.04,1879313727.59,55969656.690000005,15437830.830000002,952189232.9699999,1179351689.59,227162456.62,8222622.97,,,,,,,,,,,,,,,基础化工,橡胶,其他橡胶制品,,,
bj920099,瑞华技术,2026-05-22,33.0,33.97,32.5,33.55,33.54,2051198.0,68253209.22,1626595021.15,2630319932.9,78281144.4,-116980504.08,912405003.4300001,1250028630.41,337623626.98,-12082973.79,,,,,,,,,,,,,,,基础化工,化学制品,其他化学制品,,,
bj920100,三协电机,2026-05-22,65.86,72.48,63.9,68.05,67.49,6070356.0,414647830.7,1331747890.9,5022722865.0,59659741.97,54055066.03,477362955.73,705114340.22,227751384.49,16069283.09,,,,,,,,,,,,,,,电力设备,电机Ⅱ,电机Ⅲ,,,
bj920108,宏海科技,2026-05-22,11.13,11.21,10.8,10.85,11.15,1171510.0,12782318.9,791699002.5,1868370000.0,24066665.79,8153511.030000001,479537319.45000005,1147808966.25,668271646.8,9523976.61,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj920106,林泰新材,2026-05-22,47.88,48.64,46.6,47.91,47.84,573661.0,27336259.0,2091505204.98,2711394585.0,126013143.47999999,103908245.18,605920302.0500001,718984694.95,113064392.9,23178696.79,,,,,,,,,,,,,,,汽车,汽车零部件,底盘与发动机系统,,,
bj920112,巴兰仕,2026-05-22,30.67,30.68,30.18,30.42,30.3,172799.0,5256853.57,705226860.0,2581137000.0,147277707.82,126211158.99000001,925398822.1600001,1133038313.97,207639491.81,27611840.79,,,,,,,,,,,,,,,机械设备,专用设备,其他专用设备,,,
bj920111,聚星科技,2026-05-22,29.6,30.16,29.12,30.0,29.43,3449968.0,102399111.3,2258643750.0,4654635000.0,187510815.71,-75246712.34,1027763750.24,2025183666.24,997419916.0,91341925.88,,,,,,,,,,,,,,,电力设备,电网设备,配电设备,,,
bj920118,太湖远大,2026-05-22,21.1,21.27,20.9,21.0,21.0,487978.0,10263377.17,658121100.0,1085931000.0,33961771.57,-232052007.51000002,578498623.2900001,1246560444.17,668061820.88,11284203.79,,,,,,,,,,,,,,,电力设备,电网设备,线缆部件及其他,,,
bj920110,雷特科技,2026-05-22,31.0,31.0,29.59,29.96,30.46,157977.0,4739348.02,486520440.0,1168440000.0,40199186.71,43428386.62999999,375649944.16,411124258.36,35474314.2,5561444.74,,,,,,,,,,,,,,,电力设备,其他电源设备Ⅱ,其他电源设备Ⅲ,,,
bj920116,DR星图测,2026-05-22,70.18,70.59,67.2,68.1,69.83,3513385.0,240183244.41,14632306500.0,15232948500.0,101548553.72000001,13730983.729999997,601160712.59,836944733.25,235784020.66,14119619.54,,,,,,,,,,,,,,,计算机,IT服务Ⅱ,IT服务Ⅲ,,,
bj920119,美德乐,2026-05-22,63.68,64.29,62.51,63.22,63.65,792129.0,49992438.07,1679595643.06,6383486065.06,,,1969941862.02,3637038122.54,1667096260.52,71120998.78,,,,,,,,,,,,,,,电力设备,电池,锂电专用设备,,,
bj920124,南特科技,2026-05-22,16.19,16.37,15.92,16.23,16.19,2261249.0,36510955.13,1242104768.07,2413941702.45,89137591.96,-114298626.04,1080002952.97,2117779014.03,1037776061.06,24577019.97,,,,,,,,,,,,,,,家用电器,家电零部件Ⅱ,家电零部件Ⅲ,,,
bj920121,XD江天科,2026-05-22,35.32,35.48,34.72,35.14,35.13,284681.0,9954029.93,417894508.36,2321635950.62,113689855.39,140573906.16,811054596.07,1010096069.23,199041473.16,29899997.38,,,,,,,,,,,,,,,轻工制造,包装印刷,纸包装,,,
bj920122,中纺标,2026-05-22,24.2,24.2,23.58,23.87,23.9,452403.0,10803990.68,892144544.06,2201819117.96,24394742.96,61605779.32000001,340322540.36,384534678.62,44212138.26,1038360.03,,,,,,,,,,,,,,Y,社会服务,专业服务,检测服务,,,
bj920125,鸿仕达,2026-05-22,132.0,138.85,125.01,133.2,132.0,2461623.0,324438567.58,2195340994.8,7480512000.0,74171814.18,163343786.09,490300338.49999994,957198836.3,466898497.8,1893577.34,,,,,,,,,,,,,,,机械设备,自动化设备,其他自动化设备,,,
bj920123,芭薇股份,2026-05-22,12.11,12.11,11.68,11.73,12.0,873527.0,10270649.96,746413870.08,1308364200.0,39121974.11,136009081.63000003,426413833.29,890035785.86,463621952.57,9764457.23,,,,,,,,,,,,,,,美容护理,化妆品,化妆品制造及其他,,,
bj920128,胜业电气,2026-05-22,24.8,26.7,24.61,26.5,24.71,2645358.0,69132393.76,643950000.0,2151535000.0,11053328.450000001,-8452535.68,565756719.21,1206271709.01,640514989.8,1846993.1,,,,,,,,,,,,,,,电子,元件,被动元件,,,
